Order_ID,Customer_Name,Delivery_Time,Route,Distance_km,Order_Date,Delivery_Date,Delivery_Status,Delay_Reason,Price
5456,Arhaan Amble,3,Kolkata-Chennai,1284,8/4/2023 0:00,8/7/2023 0:00,On Time,,2448
5457,Mishti Aurora,8,Hyderabad-Chennai,1796,10/11/2023 0:00,10/19/2023 0:00,Delayed,Route Issue,568
5458,Shlok Date,11,Bangalore-Chennai,177,12/18/2023 0:00,12/29/2023 0:00,On Time,,1299
5459,Dharmajan Kohli,11,Mumbai-Bangalore,1161,4/17/2023 0:00,4/28/2023 0:00,Delayed,Weather,857
5460,Saira Gupta,8,Pune-Mumbai,1517,4/8/2023 0:00,4/16/2023 0:00,On Time,,2211
5461,Dhanush Sem,13,Delhi-Mumbai,540,8/18/2023 0:00,8/31/2023 0:00,On Time,,1909
5462,Saira Tripathi,11,Hyderabad-Chennai,1663,9/14/2023 0:00,9/25/2023 0:00,On Time,,824
5463,Lakshay Bajaj,6,Kolkata-Chennai,561,2/12/2023 0:00,2/18/2023 0:00,On Time,,1250
5464,Shayak Lala,13,Delhi-Kolkata,711,8/30/2023 0:00,9/12/2023 0:00,Delayed,Route Issue,2004
5465,Raunak Devan,11,Delhi-Hyderabad,1417,2/11/2023 0:00,2/22/2023 0:00,On Time,,1702
5466,Charvi Varty,7,Chennai-Hyderabad,1523,4/5/2023 0:00,4/12/2023 0:00,Delayed,Route Issue,755
5467,Krish Agrawal,2,Hyderabad-Chennai,1759,9/11/2023 0:00,9/13/2023 0:00,On Time,,918
5468,Oorja Gopal,5,Mumbai-Bangalore,1016,7/7/2023 0:00,7/12/2023 0:00,Early,,710
5469,Zaina Kulkarni,5,Mumbai-Bangalore,1215,11/3/2023 0:00,11/8/2023 0:00,Delayed,Route Issue,1410
5470,Charvi Mahal,12,Mumbai-Bangalore,1890,6/16/2023 0:00,6/28/2023 0:00,On Time,,2262
5471,Divyansh Samra,9,Delhi-Mumbai,708,9/28/2023 0:00,10/7/2023 0:00,On Time,,1083
5472,Riaan Samra,3,Mumbai-Pune,105,5/5/2023 0:00,5/8/2023 0:00,On Time,,1890
5473,Eshani Andra,2,Bangalore-Chennai,780,6/10/2023 0:00,6/12/2023 0:00,Delayed,Route Issue,1076
5474,Samaira Madan,8,Delhi-Kolkata,994,3/28/2023 0:00,4/5/2023 0:00,On Time,,665
5475,Vihaan Chandran,7,Chennai-Hyderabad,370,11/5/2023 0:00,11/12/2023 0:00,Delayed,Route Issue,713
5476,Dishani Manda,6,Mumbai-Bangalore,1743,8/14/2023 0:00,8/20/2023 0:00,On Time,,1028
5477,Ela Chaudhry,13,Chennai-Hyderabad,910,5/25/2023 0:00,6/7/2023 0:00,On Time,,2371
5478,Jivika Taneja,14,Pune-Mumbai,658,12/11/2023 0:00,12/25/2023 0:00,On Time,,1696
5479,Nakul Hayer,14,Delhi-Mumbai,198,9/5/2023 0:00,9/19/2023 0:00,On Time,,1652
5480,Kartik Apte,14,Mumbai-Bangalore,625,12/28/2023 0:00,1/11/2024 0:00,Delayed,Weather,502
5481,Pari Sura,9,Pune-Mumbai,293,1/6/2023 0:00,1/15/2023 0:00,On Time,,1394
5482,Rasha Bassi,12,Delhi-Kolkata,1280,1/31/2023 0:00,2/12/2023 0:00,Delayed,Weather,1395
5483,Anaya Bakshi,14,Delhi-Kolkata,1789,7/16/2023 0:00,7/30/2023 0:00,Delayed,Route Issue,2283
5484,Aarna Konda,3,Bangalore-Chennai,1238,8/20/2023 0:00,8/23/2023 0:00,On Time,,1593
5485,Vaibhav Sur,3,Kolkata-Chennai,495,10/23/2023 0:00,10/26/2023 0:00,On Time,,551
5486,Neelofar Chawla,10,Bangalore-Chennai,869,11/21/2023 0:00,12/1/2023 0:00,On Time,,936
5487,Himmat Srinivasan,2,Mumbai-Pune,1780,5/15/2023 0:00,5/17/2023 0:00,Delayed,Route Issue,1901
5488,Ishaan Kakar,7,Chennai-Hyderabad,1926,1/13/2023 0:00,1/20/2023 0:00,On Time,,1521
5489,Aarna Kumar,14,Delhi-Hyderabad,1123,1/4/2023 0:00,1/18/2023 0:00,On Time,,2294
5490,Madhav Srinivas,14,Delhi-Kolkata,1645,6/27/2023 0:00,7/11/2023 0:00,On Time,,2274
5491,Mishti Bath,4,Delhi-Hyderabad,979,8/22/2023 0:00,8/26/2023 0:00,On Time,,593
5492,Vanya Raman,14,Delhi-Mumbai,1337,9/16/2023 0:00,9/30/2023 0:00,Early,,2082
5493,Romil Issac,6,Hyderabad-Chennai,844,5/20/2023 0:00,5/26/2023 0:00,Delayed,Weather,1086
5494,Vaibhav Chahal,9,Mumbai-Bangalore,782,3/6/2023 0:00,3/15/2023 0:00,On Time,,1102
5495,Hiran Kibe,8,Delhi-Mumbai,1656,10/10/2023 0:00,10/18/2023 0:00,Delayed,Traffic,585
5496,Zain Kapoor,14,Delhi-Kolkata,114,12/29/2023 0:00,1/12/2024 0:00,Early,,1017
5497,Zaina Talwar,13,Pune-Mumbai,1542,11/2/2023 0:00,11/15/2023 0:00,On Time,,1241
5498,Raghav Sur,5,Chennai-Hyderabad,467,7/24/2023 0:00,7/29/2023 0:00,Delayed,Weather,929
5499,Sara Bajaj,9,Delhi-Hyderabad,737,1/17/2023 0:00,1/26/2023 0:00,On Time,,1362
5500,Hridaan Badal,12,Bangalore-Chennai,952,7/19/2023 0:00,7/31/2023 0:00,Delayed,Weather,1328
5501,Gatik Magar,12,Hyderabad-Chennai,1976,2/1/2023 0:00,2/13/2023 0:00,Delayed,Traffic,542
5502,Kiaan Date,11,Kolkata-Chennai,1336,7/31/2023 0:00,8/11/2023 0:00,Early,,2347
5503,Himmat Chauhan,12,Delhi-Mumbai,799,9/30/2023 0:00,10/12/2023 0:00,On Time,,2233
5504,Anika Wali,3,Kolkata-Chennai,1807,10/17/2023 0:00,10/20/2023 0:00,Delayed,Traffic,1893
5505,Romil Lall,8,Delhi-Hyderabad,1882,10/18/2023 0:00,10/26/2023 0:00,On Time,,903
5506,Amani Tandon,6,Delhi-Hyderabad,104,8/22/2023 0:00,8/28/2023 0:00,On Time,,1826
5507,Anahita Batra,12,Mumbai-Bangalore,330,7/1/2023 0:00,7/13/2023 0:00,Early,,1705
5508,Tejas Acharya,7,Pune-Mumbai,1324,5/26/2023 0:00,6/2/2023 0:00,Delayed,Route Issue,668
5509,Shanaya Iyengar,4,Pune-Mumbai,1525,2/19/2023 0:00,2/23/2023 0:00,On Time,,702
5510,Neelofar Tata,12,Mumbai-Pune,1272,4/13/2023 0:00,4/25/2023 0:00,Delayed,Route Issue,1205
5511,Azad Ramanathan,11,Bangalore-Chennai,1707,2/2/2023 0:00,2/13/2023 0:00,On Time,,1042
5512,Biju Thaman,8,Delhi-Kolkata,1615,3/30/2023 0:00,4/7/2023 0:00,On Time,,601
5513,Parinaaz Sandal,8,Delhi-Kolkata,1111,12/7/2023 0:00,12/15/2023 0:00,Delayed,Route Issue,2099
5514,Indrans Cheema,3,Delhi-Hyderabad,1349,11/11/2023 0:00,11/14/2023 0:00,On Time,,845
5515,Ahana  Sanghvi,2,Delhi-Mumbai,685,8/29/2023 0:00,8/31/2023 0:00,On Time,,1102
5516,Kimaya Guha,11,Chennai-Hyderabad,1942,9/23/2023 0:00,10/4/2023 0:00,Delayed,Traffic,941
5517,Ahana  Dar,3,Delhi-Kolkata,268,8/11/2023 0:00,8/14/2023 0:00,On Time,,749
5518,Ryan Bhasin,13,Delhi-Kolkata,860,8/24/2023 0:00,9/6/2023 0:00,On Time,,1706
5519,Mannat Sahni,9,Delhi-Mumbai,891,6/2/2023 0:00,6/11/2023 0:00,On Time,,1825
5520,Myra Kanda,12,Bangalore-Chennai,1099,2/26/2023 0:00,3/10/2023 0:00,Early,,1377
5521,Devansh Das,11,Hyderabad-Chennai,251,11/18/2023 0:00,11/29/2023 0:00,Delayed,Traffic,2386
5522,Pranay Raman,4,Pune-Mumbai,1115,4/22/2023 0:00,4/26/2023 0:00,On Time,,1803
5523,Taran Dubey,12,Mumbai-Bangalore,323,1/15/2023 0:00,1/27/2023 0:00,On Time,,2240
5524,Anaya Kala,5,Mumbai-Bangalore,603,9/26/2023 0:00,10/1/2023 0:00,Delayed,Traffic,1612
5525,Samar Barad,9,Mumbai-Bangalore,1860,4/24/2023 0:00,5/3/2023 0:00,Delayed,Weather,2328
5526,Darshit Varkey,4,Delhi-Mumbai,1673,9/9/2023 0:00,9/13/2023 0:00,On Time,,1948
5527,Divij Babu,7,Mumbai-Bangalore,143,5/22/2023 0:00,5/29/2023 0:00,On Time,,2444
5528,Parinaaz Divan,3,Delhi-Hyderabad,796,4/24/2023 0:00,4/27/2023 0:00,Early,,1808
5529,Diya Chowdhury,4,Mumbai-Pune,603,10/17/2023 0:00,10/21/2023 0:00,On Time,,1170
5530,Mahika Kibe,2,Delhi-Mumbai,1364,12/23/2023 0:00,12/25/2023 0:00,On Time,,2398
5531,Kavya Kaul,10,Delhi-Mumbai,1029,1/25/2023 0:00,2/4/2023 0:00,Delayed,Weather,1653
5532,Miraan Lad,5,Pune-Mumbai,942,11/6/2023 0:00,11/11/2023 0:00,On Time,,747
5533,Ela Chopra,7,Mumbai-Bangalore,450,9/12/2023 0:00,9/19/2023 0:00,On Time,,1151
5534,Rasha Dhar,8,Kolkata-Chennai,1845,9/25/2023 0:00,10/3/2023 0:00,Early,,1400
5535,Advik D???Alia,3,Hyderabad-Chennai,122,5/6/2023 0:00,5/9/2023 0:00,On Time,,1712
5536,Bhavin Walla,9,Mumbai-Pune,1759,9/7/2023 0:00,9/16/2023 0:00,On Time,,590
5537,Umang Dyal,13,Delhi-Mumbai,697,10/14/2023 0:00,10/27/2023 0:00,On Time,,1067
5538,Kartik Badal,10,Mumbai-Pune,1166,11/30/2023 0:00,12/10/2023 0:00,Delayed,Traffic,2261
5539,Kismat Dada,11,Delhi-Mumbai,565,2/22/2023 0:00,3/5/2023 0:00,Delayed,Route Issue,2369
5540,Shaan Bhatti,12,Bangalore-Chennai,139,2/12/2023 0:00,2/24/2023 0:00,On Time,,2362
5541,Raghav Trivedi,3,Pune-Mumbai,402,6/15/2023 0:00,6/18/2023 0:00,Delayed,Traffic,1688
5542,Adah Deol,6,Delhi-Hyderabad,1804,2/11/2023 0:00,2/17/2023 0:00,On Time,,1047
5543,Trisha Venkataraman,3,Bangalore-Chennai,274,6/25/2023 0:00,6/28/2023 0:00,On Time,,1853
5544,Hridaan Sur,12,Chennai-Hyderabad,1098,3/8/2023 0:00,3/20/2023 0:00,Delayed,Traffic,2064
5545,Kiaan Bhargava,6,Mumbai-Bangalore,1655,3/7/2023 0:00,3/13/2023 0:00,On Time,,579
5546,Kiaan Sanghvi,8,Chennai-Hyderabad,1584,3/24/2023 0:00,4/1/2023 0:00,Early,,1433
5547,Indrans Raja,7,Hyderabad-Chennai,720,12/16/2023 0:00,12/23/2023 0:00,Delayed,Weather,1480
5548,Damini Choudhary,5,Kolkata-Chennai,1316,4/15/2023 0:00,4/20/2023 0:00,On Time,,1369
5549,Divij Ray,3,Delhi-Hyderabad,343,10/14/2023 0:00,10/17/2023 0:00,Delayed,Route Issue,668
5550,Bhavin Soman,8,Bangalore-Chennai,935,7/5/2023 0:00,7/13/2023 0:00,On Time,,2068
5551,Jayan Kuruvilla,13,Mumbai-Pune,379,10/11/2023 0:00,10/24/2023 0:00,Delayed,Route Issue,1616
5552,Priyansh Chandra,11,Mumbai-Pune,1863,1/4/2023 0:00,1/15/2023 0:00,On Time,,1123
5553,Lakshit Aurora,10,Hyderabad-Chennai,1159,5/18/2023 0:00,5/28/2023 0:00,On Time,,878
5554,Mahika Sarkar,2,Delhi-Mumbai,656,6/28/2023 0:00,6/30/2023 0:00,Delayed,Traffic,1732
5555,Pranay Singh,4,Mumbai-Pune,997,8/25/2023 0:00,8/29/2023 0:00,Delayed,Traffic,2432
5556,Mishti Iyengar,8,Mumbai-Bangalore,1663,1/18/2023 0:00,1/26/2023 0:00,On Time,,2425
5557,Divyansh Krishnamurthy,10,Kolkata-Chennai,1277,10/30/2023 0:00,11/9/2023 0:00,On Time,,693
5558,Tejas Randhawa,14,Pune-Mumbai,1146,1/9/2023 0:00,1/23/2023 0:00,On Time,,763
5559,Heer Rao,6,Mumbai-Bangalore,818,1/29/2023 0:00,2/4/2023 0:00,On Time,,1770
5560,Samaira Kaul,8,Kolkata-Chennai,1031,5/24/2023 0:00,6/1/2023 0:00,On Time,,2153
5561,Navya Gill,11,Hyderabad-Chennai,190,12/14/2023 0:00,12/25/2023 0:00,Delayed,Traffic,1971
5562,Samaira Shukla,8,Mumbai-Bangalore,489,5/29/2023 0:00,6/6/2023 0:00,On Time,,2263
5563,Aarna Ghosh,5,Pune-Mumbai,1482,3/5/2023 0:00,3/10/2023 0:00,Early,,1020
5564,Tiya Swaminathan,6,Pune-Mumbai,649,7/6/2023 0:00,7/12/2023 0:00,On Time,,1418
5565,Ryan Karnik,3,Delhi-Kolkata,1030,8/15/2023 0:00,8/18/2023 0:00,Delayed,Weather,NaN
5566,Zara Varma,9,Delhi-Mumbai,1351,4/28/2023 0:00,5/7/2023 0:00,On Time,,978
5567,Hazel Sachdev,13,Hyderabad-Chennai,1325,12/22/2023 0:00,1/4/2024 0:00,Delayed,Weather,1800
5568,Romil Mane,2,Mumbai-Bangalore,1473,9/11/2023 0:00,9/13/2023 0:00,On Time,,1652
5569,Aayush Chokshi,3,Delhi-Hyderabad,1944,1/31/2023 0:00,2/3/2023 0:00,Delayed,Traffic,1825
5570,Vidur Balay,13,Delhi-Hyderabad,1889,6/10/2023 0:00,6/23/2023 0:00,On Time,,1073
5571,Aaryahi Arya,4,Hyderabad-Chennai,1161,8/3/2023 0:00,8/7/2023 0:00,On Time,,2037
5572,Yashvi Rana,8,Mumbai-Bangalore,832,6/18/2023 0:00,6/26/2023 0:00,On Time,,1883
5573,Aaryahi Chanda,7,Bangalore-Chennai,599,3/22/2023 0:00,3/29/2023 0:00,On Time,,1342
5574,Kaira Golla,8,Bangalore-Chennai,1822,2/15/2023 0:00,2/23/2023 0:00,Delayed,Weather,NaN
5575,Shaan Lala,12,Delhi-Mumbai,1166,2/18/2023 0:00,3/2/2023 0:00,On Time,,1989
5576,Divit Varty,6,Mumbai-Bangalore,970,10/25/2023 0:00,10/31/2023 0:00,Delayed,Traffic,1695
5577,Fateh Iyengar,5,Pune-Mumbai,1749,10/10/2023 0:00,10/15/2023 0:00,On Time,,2280
5578,Khushi Aurora,8,Mumbai-Pune,1895,3/29/2023 0:00,4/6/2023 0:00,On Time,,1611
5579,Gatik Mallick,4,Delhi-Hyderabad,616,5/1/2023 0:00,5/5/2023 0:00,Delayed,Route Issue,2023
5580,Parinaaz Aggarwal,14,Mumbai-Bangalore,167,1/3/2023 0:00,1/17/2023 0:00,Delayed,Weather,1395
5581,Nitara Kadakia,11,Mumbai-Bangalore,1863,11/12/2023 0:00,11/23/2023 0:00,On Time,,1606
5582,Inaaya  Sathe,8,Mumbai-Pune,222,8/15/2023 0:00,8/23/2023 0:00,Delayed,Route Issue,1016
5583,Zoya Bhatt,3,Mumbai-Pune,1808,3/20/2023 0:00,3/23/2023 0:00,Delayed,Route Issue,2384
5584,Elakshi Doctor,13,Kolkata-Chennai,435,5/25/2023 0:00,6/7/2023 0:00,Delayed,Weather,1523
5585,Anika Chakraborty,13,Delhi-Kolkata,1276,8/30/2023 0:00,9/12/2023 0:00,On Time,,2074
5586,Mehul Venkataraman,9,Delhi-Mumbai,1073,2/1/2023 0:00,2/10/2023 0:00,Delayed,Weather,1395
5587,Samar Hans,13,Delhi-Hyderabad,878,9/20/2023 0:00,10/3/2023 0:00,On Time,,1845
5588,Neysa Subramaniam,7,Mumbai-Pune,1792,7/30/2023 0:00,8/6/2023 0:00,Delayed,Route Issue,964
5589,Kashvi Sridhar,13,Bangalore-Chennai,1285,3/12/2023 0:00,3/25/2023 0:00,On Time,,2336
5590,Farhan Gala,4,Hyderabad-Chennai,1337,7/16/2023 0:00,7/20/2023 0:00,Delayed,Weather,2110
5591,Kiaan Kale,4,Bangalore-Chennai,1499,2/27/2023 0:00,3/3/2023 0:00,Delayed,Weather,1112
5592,Alia Ramaswamy,6,Kolkata-Chennai,1566,4/22/2023 0:00,4/28/2023 0:00,On Time,,1664
5593,Renee Halder,4,Kolkata-Chennai,522,2/17/2023 0:00,2/21/2023 0:00,On Time,,1104
5594,Nishith Raju,7,Mumbai-Pune,1661,7/4/2023 0:00,7/11/2023 0:00,Delayed,Traffic,2154
5595,Shanaya Dugar,3,Kolkata-Chennai,1038,11/23/2023 0:00,11/26/2023 0:00,On Time,,2323
5596,Lakshay Kashyap,9,Pune-Mumbai,903,6/14/2023 0:00,6/23/2023 0:00,On Time,,1120
5597,Reyansh Sur,14,Chennai-Hyderabad,1824,8/3/2023 0:00,8/17/2023 0:00,On Time,,1499
5598,Misha Khanna,12,Mumbai-Bangalore,733,11/27/2023 0:00,12/9/2023 0:00,Delayed,Weather,NaN
5599,Pranay Chadha,13,Mumbai-Bangalore,1353,11/26/2023 0:00,12/9/2023 0:00,Delayed,Route Issue,635
5600,Drishya Bora,12,Mumbai-Pune,1182,5/1/2023 0:00,5/13/2023 0:00,Delayed,Route Issue,829
5601,Saira Chacko,10,Kolkata-Chennai,195,8/1/2023 0:00,8/11/2023 0:00,On Time,,2252
5602,Kimaya Biswas,14,Hyderabad-Chennai,1385,11/7/2023 0:00,11/21/2023 0:00,On Time,,1454
5603,Tejas Mallick,8,Pune-Mumbai,453,2/10/2023 0:00,2/18/2023 0:00,On Time,,894
5604,Anika Sangha,4,Delhi-Mumbai,1435,12/19/2023 0:00,12/23/2023 0:00,Early,,655
5605,Pihu Kala,12,Kolkata-Chennai,1259,10/16/2023 0:00,10/28/2023 0:00,On Time,,1562
5606,Diya Ben,11,Pune-Mumbai,1985,6/17/2023 0:00,6/28/2023 0:00,On Time,,1805
5607,Aradhya Kamdar,5,Delhi-Kolkata,1918,2/3/2023 0:00,2/8/2023 0:00,Delayed,Weather,2363
5608,Dishani Dara,13,Delhi-Mumbai,1066,11/14/2023 0:00,11/27/2023 0:00,Delayed,Weather,1369
5609,Nirvaan Grover,11,Mumbai-Bangalore,1022,10/2/2023 0:00,10/13/2023 0:00,On Time,,1037
5610,Mannat Jaggi,3,Delhi-Kolkata,572,7/16/2023 0:00,7/19/2023 0:00,On Time,,2067
5611,Indrajit Jha,10,Mumbai-Pune,1755,7/10/2023 0:00,7/20/2023 0:00,On Time,,1569
5612,Misha Rattan,6,Delhi-Hyderabad,529,8/9/2023 0:00,8/15/2023 0:00,Delayed,Route Issue,1167
5613,Lagan Babu,13,Mumbai-Pune,1074,1/10/2023 0:00,1/23/2023 0:00,On Time,,743
5614,Mamooty Bora,3,Hyderabad-Chennai,636,4/30/2023 0:00,5/3/2023 0:00,Delayed,Traffic,2426
5615,Oorja Khare,11,Pune-Mumbai,1977,5/3/2023 0:00,5/14/2023 0:00,On Time,,1046
5616,Amira Agate,7,Delhi-Hyderabad,1269,9/4/2023 0:00,9/11/2023 0:00,Delayed,Weather,949
5617,Tara Korpal,8,Delhi-Mumbai,1647,12/26/2023 0:00,1/3/2024 0:00,On Time,,777
5618,Hiran Sinha,14,Delhi-Mumbai,186,8/9/2023 0:00,8/23/2023 0:00,On Time,,1253
5619,Dharmajan Loyal,3,Delhi-Kolkata,208,9/18/2023 0:00,9/21/2023 0:00,Delayed,Weather,905
5620,Hridaan Loke,2,Hyderabad-Chennai,1546,2/27/2023 0:00,3/1/2023 0:00,Delayed,Traffic,2413
5621,Arnav Bhatti,14,Mumbai-Bangalore,1468,11/11/2023 0:00,11/25/2023 0:00,Delayed,Route Issue,1270
5622,Devansh Handa,8,Kolkata-Chennai,1389,5/8/2023 0:00,5/16/2023 0:00,Delayed,Traffic,1569
5623,Ryan Atwal,2,Kolkata-Chennai,1857,7/6/2023 0:00,7/8/2023 0:00,On Time,,2469
5624,Ishita Sami,4,Delhi-Hyderabad,1709,7/24/2023 0:00,7/28/2023 0:00,On Time,,1248
5625,Inaaya  Dube,5,Hyderabad-Chennai,1093,3/27/2023 0:00,4/1/2023 0:00,On Time,,2043
5626,Ranbir Virk,3,Hyderabad-Chennai,1617,4/14/2023 0:00,4/17/2023 0:00,Early,,1271
5627,Kiara Dhaliwal,8,Delhi-Mumbai,1456,5/23/2023 0:00,5/31/2023 0:00,On Time,,1794
5628,Vaibhav Kanda,6,Mumbai-Bangalore,921,7/24/2023 0:00,7/30/2023 0:00,On Time,,2079
5629,Amani Thaker,2,Pune-Mumbai,1536,5/9/2023 0:00,5/11/2023 0:00,On Time,,737
5630,Bhavin Bandi,13,Mumbai-Bangalore,1737,9/3/2023 0:00,9/16/2023 0:00,Delayed,Weather,1690
5631,Darshit Gour,13,Bangalore-Chennai,1036,2/7/2023 0:00,2/20/2023 0:00,Delayed,Traffic,1899
5632,Arnav Gala,9,Hyderabad-Chennai,1104,12/29/2023 0:00,1/7/2024 0:00,Early,,2111
5633,Himmat Chander,11,Mumbai-Pune,748,4/19/2023 0:00,4/30/2023 0:00,On Time,,2192
5634,Sahil Dubey,8,Chennai-Hyderabad,290,11/5/2023 0:00,11/13/2023 0:00,Delayed,Weather,700
5635,Shamik Agate,5,Hyderabad-Chennai,1032,2/21/2023 0:00,2/26/2023 0:00,On Time,,1245
5636,Akarsh Gokhale,3,Delhi-Hyderabad,241,1/1/2023 0:00,1/4/2023 0:00,On Time,,731
5637,Nehmat Borah,8,Mumbai-Pune,1992,1/11/2023 0:00,1/19/2023 0:00,On Time,,1969
5638,Indrajit Hegde,12,Delhi-Hyderabad,1196,11/10/2023 0:00,11/22/2023 0:00,On Time,,1223
5639,Oorja Kashyap,3,Delhi-Kolkata,939,8/23/2023 0:00,8/26/2023 0:00,Delayed,Traffic,1941
5640,Anahi Saini,7,Chennai-Hyderabad,1290,5/8/2023 0:00,5/15/2023 0:00,Early,,1677
5641,Madhup Arora,2,Chennai-Hyderabad,267,8/2/2023 0:00,8/4/2023 0:00,On Time,,1891
5642,Jayan Bhatti,8,Delhi-Mumbai,665,8/31/2023 0:00,9/8/2023 0:00,Early,,1224
5643,Veer Lad,8,Hyderabad-Chennai,1382,2/13/2023 0:00,2/21/2023 0:00,On Time,,586
5644,Ryan Ahluwalia,13,Delhi-Mumbai,1562,1/6/2023 0:00,1/19/2023 0:00,On Time,,2053
5645,Indrajit Behl,5,Kolkata-Chennai,1234,6/5/2023 0:00,6/10/2023 0:00,On Time,,1202
5646,Anay Kamdar,5,Delhi-Hyderabad,843,1/8/2023 0:00,1/13/2023 0:00,On Time,,1319
5647,Hiran Ben,11,Bangalore-Chennai,772,1/5/2023 0:00,1/16/2023 0:00,On Time,,553
5648,Anahi Sabharwal,6,Bangalore-Chennai,963,12/28/2023 0:00,1/3/2024 0:00,Delayed,Weather,2251
5649,Bhavin Basak,3,Kolkata-Chennai,938,7/1/2023 0:00,7/4/2023 0:00,Delayed,Route Issue,1565
5650,Kiaan Wali,10,Delhi-Kolkata,630,4/22/2023 0:00,5/2/2023 0:00,Delayed,Route Issue,1872
5651,Mamooty Kunda,11,Bangalore-Chennai,1413,9/30/2023 0:00,10/11/2023 0:00,On Time,,1753
5652,Misha Lala,5,Delhi-Hyderabad,1073,9/22/2023 0:00,9/27/2023 0:00,Delayed,Weather,NaN
5653,Gatik Singhal,12,Bangalore-Chennai,661,7/31/2023 0:00,8/12/2023 0:00,Delayed,Weather,1193
5654,Heer Swaminathan,10,Kolkata-Chennai,1633,3/19/2023 0:00,3/29/2023 0:00,Early,,935
5655,Aarav Ghosh,4,Mumbai-Pune,274,9/27/2023 0:00,10/1/2023 0:00,On Time,,1664
5656,Madhav Jha,10,Delhi-Mumbai,401,6/3/2023 0:00,6/13/2023 0:00,Early,,1811
5657,Rohan Doshi,2,Pune-Mumbai,1819,8/9/2023 0:00,8/11/2023 0:00,Delayed,Weather,2374
5658,Mishti Chahal,8,Delhi-Hyderabad,284,12/13/2023 0:00,12/21/2023 0:00,Delayed,Traffic,2372
5659,Zara Ranganathan,5,Delhi-Mumbai,1462,1/25/2023 0:00,1/30/2023 0:00,On Time,,1845
5660,Charvi Bir,8,Chennai-Hyderabad,609,12/20/2023 0:00,12/28/2023 0:00,On Time,,1093
5661,Nakul Shenoy,11,Mumbai-Bangalore,918,7/27/2023 0:00,8/7/2023 0:00,On Time,,941
5662,Armaan Bala,7,Bangalore-Chennai,1433,1/3/2023 0:00,1/10/2023 0:00,On Time,,666
5663,Indrans Rau,5,Bangalore-Chennai,1630,8/3/2023 0:00,8/8/2023 0:00,On Time,,2446
5664,Nehmat Malhotra,5,Delhi-Kolkata,1469,4/22/2023 0:00,4/27/2023 0:00,Early,,2369
5665,Rati Swamy,9,Delhi-Mumbai,1204,7/11/2023 0:00,7/20/2023 0:00,On Time,,1065
5666,Jiya Atwal,8,Mumbai-Bangalore,1497,2/16/2023 0:00,2/24/2023 0:00,On Time,,1986
5667,Kanav Shetty,5,Bangalore-Chennai,255,8/9/2023 0:00,8/14/2023 0:00,On Time,,1979
5668,Siya Virk,12,Chennai-Hyderabad,886,7/6/2023 0:00,7/18/2023 0:00,On Time,,572
5669,Hunar Kaur,7,Delhi-Kolkata,894,2/19/2023 0:00,2/26/2023 0:00,On Time,,1224
5670,Kabir Khanna,7,Delhi-Mumbai,531,7/16/2023 0:00,7/23/2023 0:00,On Time,,2206
5671,Neelofar Kadakia,2,Delhi-Kolkata,1623,8/4/2023 0:00,8/6/2023 0:00,On Time,,1447
5672,Zoya Sha,14,Delhi-Mumbai,860,8/9/2023 0:00,8/23/2023 0:00,Delayed,Traffic,769
5673,Ishaan Kari,3,Hyderabad-Chennai,246,3/31/2023 0:00,4/3/2023 0:00,On Time,,718
5674,Sahil Wali,5,Hyderabad-Chennai,580,8/20/2023 0:00,8/25/2023 0:00,Delayed,Route Issue,2171
5675,Arnav Bakshi,7,Kolkata-Chennai,534,11/19/2023 0:00,11/26/2023 0:00,Early,,1046
5676,Shanaya Kaul,7,Delhi-Hyderabad,1642,9/15/2023 0:00,9/22/2023 0:00,On Time,,2181
5677,Piya Hayre,2,Delhi-Kolkata,1792,6/2/2023 0:00,6/4/2023 0:00,Delayed,Route Issue,1706
5678,Anahita Tara,9,Kolkata-Chennai,1806,9/13/2023 0:00,9/22/2023 0:00,On Time,,1601
5679,Vanya Iyer,3,Delhi-Kolkata,168,9/15/2023 0:00,9/18/2023 0:00,On Time,,807
5680,Advika Basu,14,Bangalore-Chennai,1729,3/6/2023 0:00,3/20/2023 0:00,On Time,,2288
5681,Divyansh Manne,6,Pune-Mumbai,974,7/9/2023 0:00,7/15/2023 0:00,On Time,,1851
5682,Baiju Kala,5,Delhi-Kolkata,285,4/1/2023 0:00,4/6/2023 0:00,Early,,2468
5683,Ranbir Arora,6,Bangalore-Chennai,1003,6/22/2023 0:00,6/28/2023 0:00,On Time,,2427
5684,Uthkarsh Shankar,6,Mumbai-Bangalore,781,9/4/2023 0:00,9/10/2023 0:00,On Time,,920
5685,Faiyaz Ramaswamy,11,Hyderabad-Chennai,303,9/13/2023 0:00,9/24/2023 0:00,On Time,,1759
5686,Ishita Amble,9,Kolkata-Chennai,653,4/26/2023 0:00,5/5/2023 0:00,On Time,,2357
5687,Kashvi Khurana,11,Pune-Mumbai,112,2/18/2023 0:00,3/1/2023 0:00,Early,,1348
5688,Bhamini Dhillon,8,Chennai-Hyderabad,765,8/15/2023 0:00,8/23/2023 0:00,On Time,,2112
5689,Biju Sastry,13,Hyderabad-Chennai,1397,3/10/2023 0:00,3/23/2023 0:00,On Time,,1385
5690,Arhaan Bansal,10,Kolkata-Chennai,1421,5/6/2023 0:00,5/16/2023 0:00,On Time,,961
